Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Foto publicada há 6 anos é postada como se fosse de ato pró-voto impresso,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2021/08/02/foto-de-2015-e-compartilhada-como-se-fosse-de-ato-pro-voto-impresso.htm,Falso,2021-08-02 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRHqgVfL_blL6LD3bMlc2wMEldR6dWc-EHO_YxX4DUslLB35fkA,"['Comprovante de votação verificado pelo eleitor', 'Votação', 'Fotografia']"
Voto impresso já é lei e deveria estar sendo implantado. Lei 10408,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/posts-enganam-ao-afirmar-que-voto-impresso-ja-e-lei/,"ENGANOSO: O conteúdo verificado destaca trecho revogado da Lei 10.408, que dispõe sobre um mecanismo da urna que permite a impressão do voto.",2021-07-19 07:00:00,,"['Votação', 'Comprovante de votação verificado pelo eleitor', 'Lei']"
Pessoas foram votar e candidatos não apareciam na tela. Iam votar no 17 e aparecia nulo ou automaticamente o 13. Quem ia votar no 13 não aparecia 17 ou nulo,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2021/07/29/checagem-live-bolsonaro-alega-fraude-eleitoral-voto-eletronico.htm,Falso,2021-07-29 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQ9agxmpfpJFyday1uzh2kZ5LlpkkQ2ugVjcZE6QDLY6ikkjkfL,"['Votação', 'Voto nulo', 'Candidato', 'Inteligência artificial']"
O sistema de votos do TCE é invadido por rapaz de 19 anos,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-hacker-tenha-atacado-sistema-de-votos-do-tse/,"FALSO: Os dados vazados eram da área de Recursos Humanos e os hackers não chegaram a invadir o sistema de apuração dos votos ou as urnas eletrônicas. Além disso, a urna não é conectada à internet. O sistema operacional instalado nela impede a conexão com qualquer rede ou acesso remoto",2020-11-29 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRyrtL1Xi5pvWld1-isxTrkG0wt2AcIYksNrLUGn5Ilir3cPAEv,"['Votação', 'Sistema']"
Seção de eleitora de São Pedro da Aldeia sumiu e voto não foi contabilizado,Aos Fatos,https://www.aosfatos.org/noticias/falso-tse-nao-contabilizou-voto-sao-pedro-da-aldeia/,falso,2022-11-08 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSDtU1SppMEcCerInb2MURIEiMsg7XL5ZcuIg4X724TiyLsMniX,"['Votação', 'Eleitor', 'São Pedro da Aldeia']"
"Bolsonaro não recebeu nenhum voto em urnas antigas, que não passaram por auditoria",Aos Fatos,https://www.aosfatos.org/noticias/site-argentino-mentiras-urna-eletronica/,falso,2022-11-07 08:00:00,,"['Urna eleitoral', 'Votação', 'Jair Bolsonaro', 'Auditoria']"
Voto será anulado quando só se escolhe presidente na urna,Folha - UOL,https://www1.folha.uol.com.br/poder/2022/09/e-falso-que-voto-e-anulado-quando-so-se-escolhe-presidente-na-urna.shtml,Falso,2022-09-29 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTLJJ0jGHkqt33hofAHO95h6bjOVovLInOglHaD-p5c05vfILbW,"['Votação', 'Presidente', 'Urna eleitoral']"
Urna completa sozinha voto em Haddad,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/10/19/videos-com-urna-que-autocompletaria-voto-em-sp-nao-provam-fraude.htm,Falso,2018-10-19 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRT0KP1_Y4pf8aKiqo9KJi9OfTTuoXaaxmb0ybZLH8OfCRXgoG_,"['Urna eleitoral', 'Votação', 'Fernando Haddad']"
"Ninguém pode ser preso no dia da eleição, apenas quem usar celular na cabine de votação",AFP Checamos,https://checamos.afp.com/doc.afp.com.32JZ2UN,Falso,2022-09-23 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQLqXQ4QQmaITolqYsPynQHvzWTmivd6vi9UY6IAuVUHdvuPpxh,"['Eleição', 'Dia da eleição', 'Votação', 'Telefone celular', 'Dia', 'Prisão']"
Pesquisa Ipec mostra Bolsonaro com 51% dos votos,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/video-foi-editado-para-mostrar-bolsonaro-a-frente-na-pesquisa-ipec-sobre-segundo-turno/,Falso,2022-10-13 07:00:00,,"['Jair Bolsonaro', 'Inteligência em Pesquisa e Consultoria Estratégica', 'Pesquisa', 'Votação']"
"""Bolsonaro venceu as eleições do Brasil com 73,5% dos votos"".",Observador,https://observador.pt/factchecks/fact-check-resultado-real-das-eleicoes-brasileiras-da-735-dos-votos-a-jair-bolsonaro/,Errado,2022-12-29 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Jair Bolsonaro', 'Eleição', 'Votação', 'Eleições no Brasil', 'Brasil']"
"""Como Lula teve 213 mil votos em Barreiras, na Bahia, se essa cidade tem 156 mil habitantes?""",Observador,https://observador.pt/factchecks/fact-check-lula-teve-mais-votos-do-que-numero-de-habitantes-registado-em-barreiras/,Errado,2022-10-24 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Luiz Inácio Lula da Silva', 'Votação', 'habitante', 'Cidade', 'Barreiras', 'Bahia']"
Vídeo mostra incêndio criminoso para impedir voto contra Lula,Aos Fatos,https://www.aosfatos.org/noticias/incendio-balsa-garimpo-ilegal-lula/,falso,2022-10-24 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQheFkgHNOM7MskYRcVTENafp3kyHbG3aVZyVHYeEJ0YJ0FU0G8,"['Luiz Inácio Lula da Silva', 'Incêndio', 'Incêndio', 'Votação', 'Vídeo']"
Votos para Bolsonaro não foram computados em urna em Manicoré (AM),Aos Fatos,https://www.aosfatos.org/noticias/falso-bolsonaro-nao-teve-votos-manicore-am/,falso,2022-11-07 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSENGDhHCM2X-67v6P0JGpviHpu1Xx3HQbRZ6mS3bEW_hwiNx8D,"['Jair Bolsonaro', 'Votação', 'Manicoré', 'Urna eleitoral', 'Manicoré', 'Amazonas']"
91% da população brasileira quer o voto impresso,UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2021/07/13/e-enganoso-que-enquete-sobre-voto-impresso-reflita-opiniao-da-populacao.htm,Falso,2021-07-13 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTjpTk-VgYup2efhv85E4j4-nc0srxr4TD9oteMZHcAQd0E62DL,"['Comprovante de votação verificado pelo eleitor', 'Votação', 'Brasil', 'Demografia do Brasil']"
Investigação da PF descobre que Bolsonaro ganhou no primeiro turno das eleições com 78% dos votos.,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-pf-descobriu-que-bolsonaro-venceu-eleicoes-de-2018-no-primeiro-turno/,falso,2020-08-03 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQytddkQOXSc33Hein-ivu6tLEbIgMXlDMIjZ2jLqvlYBYewAbO,"['Jair Bolsonaro', 'Eleição', 'Polícia Federal', 'Votação', 'Departamento de Polícia Federal', 'Pesquisa']"
"""Casal encontrou registo de votos na rua que comprova fraude nas eleições do Brasil"".",Observador,https://observador.pt/factchecks/fact-check-registo-de-votos-encontrado-na-rua-prova-fraude-nas-eleicoes-brasileiras/,Errado,2022-11-27 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Fraude', 'Eleição', 'Votação', 'Eleições no Brasil', 'Brasil']"
"Bolsonaro não foi votado na cidade de Manicoré, Amazonas",AFP Checamos,https://checamos.afp.com/doc.afp.com.32N67CE,Falso,2022-11-08 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQiQwJQ3FqHS3Hes_4rSqZqN0VKHeHNNcmJUUDuZvokoB811aco,"['Jair Bolsonaro', 'Votação', 'Manicoré', 'Amazonas']"
"Cristiane Brasil descobre que invasão hacker do TSE pode transferir os votos de quem vai justificar a ausência na votação para ""a esquerda""",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/justificativas-dos-eleitores-nao-podem-ser-transformadas-em-votos-validos-como-sugere-tuite/,"FALSO: De acordo com o TSE, os votos registrados no dia da eleição e as justificativas de abstenções são registradas no mesmo banco de dados, mas são arquivos diferentes. Além disso, especialistas ouvidos pelo Comprova dizem que o vazamento de dados por um ataque hacker não seria capaz de alterar os resultados da eleição",2020-11-16 08:00:00,,"['Votação', 'Tribunal Superior Eleitoral', 'Cristiane Brasil', 'Esquerda', 'Hacker']"
Seção em Sete Lagoas (MG) registrou 40 votos a mais do que eleitores,Aos Fatos,https://www.aosfatos.org/noticias/e-mentira-que-secao-em-sete-lagoas-mg-registrou-mais-votos-do-que-eleitores/,falso,2022-10-06 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8ge0ZlCI2ITPpFzcweS9hpgUAf1oMJdj_lKZgytbqreMcbn3W,"['Votação', 'Eleição', 'Sete Lagoas', 'Minas Gerais']"
Capa da Veja mostra Joaquim Barbosa pedindo para que a população não vote no PT.,Aos Fatos,https://www.aosfatos.org/noticias/e-falsa-capa-da-veja-em-que-joaquim-barbosa-pede-para-nao-votarem-no-pt/,falso,2018-10-28 07:00:00,,"['Joaquim Barbosa', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Veja', 'Votação']"
Maior número de votos para presidente em Uberaba é indício de fraude eleitoral,Aos Fatos,https://www.aosfatos.org/noticias/voto-em-transito-explica-numero-maior-de-eleitores-em-macapa-e-uberaba-mg-nao-fraude/,falso,2022-10-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRK5o9P74-LTS8Up-Fn7bRlXmewdf5VrLmTYt898lnZOwVxdLZe,"['Votação', 'Eleição', 'Presidente', 'Fraude eleitoral', 'Fraude', 'Uberaba', 'Número', 'indício']"
Urnas eletrônicas são conectadas à internet no momento da totalização dos votos,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-urnas-eletronicas-do-tse-podem-ser-invadidas-pela-internet/,falso,2021-07-23 07:00:00,,"['Urna eletrônica', 'Votação', 'Internet']"
"""Você tem filho e vota no PT? Depois não chora não! Colômbia autoriza pedofilia. Supremo Tribunal da Colômbia aprova união livre de menores com adultos""",Observador,https://observador.pt/factchecks/fact-check-colombia-autorizou-a-pedofilia-ao-aprovar-casamento-entre-adultos-e-menores-de-idade/,Errado,2022-10-24 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Pedofilia', 'Adulto', 'Colômbia', 'Tribunal', 'Filho', 'Votação', 'Corte suprema', 'Portugal']"
Hackers invadiram o sistema do TSE durante a totalização de votos do primeiro turno das Eleições 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Eleição', 'Votação', 'Hacker', '2022', 'Sistema']"
Tecla confirma não aparece na urna; urnas foram ligadas já com votos; urnas completam voto automaticamente,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/08/23/postagem-falsa-fraude-urnas-eleicoes-2018.htm,Falso,2022-08-23 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRNwhwaPEdaObOpptSphjKaGRAssIT1B355ISUeqKDZL-P_6kP5,"['Urna eleitoral', 'Votação']"
Voto impresso é lei no Brasil desde 2002,AFP Checamos,https://checamos.afp.com/doc.afp.com.9FG3TR,Falso,2021-07-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSQSHcGs953ogQ-mfEpTe2X8G8GwyM4d7_qOE_IbvAUel-o-TAg,"['Comprovante de votação verificado pelo eleitor', 'Votação', 'Lei', 'Brasil', '2002']"
Seção de eleitora de Petrópolis sumiu e voto não foi contabilizado,Aos Fatos,https://www.aosfatos.org/noticias/falso-secao-petropolis-sem-votos-contabilizados/,falso,2022-11-07 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRUu4CpC4XP1drloTeJcGH1MCw8FkKWFKWcT9YKq3R1DNWCi_e-,"['Votação', 'Eleitor', 'Petrópolis']"
Site revela voto nas eleições 2022,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/12/19/site-revela-voto-cpf-checagem.htm,Falso,2022-12-19 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLJt8LMt7NCC8fduj8t0MjwACE4BIryFfm2bwT-4g4HLlYCiXV,"['Votação', 'Eleição', '2022']"
Urna com 100% dos votos válidos em Lula prova que houve fraude eleitoral,Aos Fatos,https://www.aosfatos.org/noticias/urna-todos-votos-lula-nao-prova-fraude/,não_é_bem_assim,2022-11-02 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmvdUEjqriQDXGOXddwp_cX0Yw3dB6UAgEOBnk8FgFRSZiYIoo,"['Luiz Inácio Lula da Silva', 'Fraude eleitoral', 'Votação', 'Urna eleitoral', 'Eleição', 'Voto válido', 'Fraude']"
"Renato Barroso, apresentador de um canal no Youtube, afirma que não tem como fazer recontagem ou auditoria dos votos dessa eleição",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-possivel-sim-auditar-e-realizar-recontagem-dos-votos-ao-contrario-do-que-afirma-video/,"ENGANOSO: Ao contrário do que afirma youtuber, existem várias formas de auditar o processo eleitoral brasileiro, antes, durante e após o pleito e a recontagem de votos é prevista no Código Eleitoral",2020-11-20 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTGTnqxIoERohnoHZsS845aQJCS6lngR8LFH086L79OvnQhwHCI,"['Votação', 'Eleição', 'Auditoria', 'Luís Roberto Barroso', 'YouTube', 'Apresentador de televisão']"
Rodrigo Pacheco acatou projeto do voto impresso e abriu votação no site do Senado,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-rodrigo-pacheco-acatou-projeto-que-institui-voto-auditavel-no-brasil/,falso,2021-07-06 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSxQCLMYtGUgxjbQJ4yLcbvxXyijiZESrJyGR1RSZ9-d5cpA3_j,"['Rodrigo Pacheco', 'Votação', 'Senado Federal do Brasil', 'Comprovante de votação verificado pelo eleitor', 'Projeto']"
"""Fraude explícita. O TSE [Tribunal Superior Eleitoral do Brasil] cometeu uma ""falha"" e acabou a mostrar a vitória de Bolsonaro com 55% dos votos.""",Observador,https://observador.pt/factchecks/fact-check-video-que-mostra-bolsonaro-com-55-de-votos-prova-que-houve-fraude-nas-eleicoes-presidencais-brasileiras/,Errado,2023-04-27 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Jair Bolsonaro', 'Eleição', 'Votação', 'Tribunal Superior Eleitoral', 'Fraude', 'Brasil', '1955', 'Tribunal']"
Protesto em Copacabana em 1º de agosto de 2021 a favor do voto impresso,AFP Checamos,https://checamos.afp.com/doc.afp.com.9JE7DM,Falso,2021-08-02 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTCNEdcLUfD0pw42si4HOsn3gGdp4nx5bX1QIQtfQJlkGyTVI9P,"['Copacabana', 'Votação', 'Agosto', 'Protesto', '2021', 'Comprovante de votação verificado pelo eleitor']"
Eleitor morto em 2010 teve voto computado para Lula em 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-eleitor-morto-2010-voto-lula-2022/,falso,2022-12-14 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQW6AyopbVSLviGEO4GZBHQ98swqQ0_fxNcUGvtAzNTq2J694cQ,"['Eleitor', 'Votação', 'Luiz Inácio Lula da Silva', 'Morte', '2022', '2010']"
"Desejo de votar em Lula chega a 49%; no cenário sem o petista, Haddad lidera, Bolsonaro mantém segunda posição e cai o índice de Alckmin",Aos Fatos,https://www.aosfatos.org/noticias/pesquisa-datafolha-que-aponta-lideranca-de-haddad-nunca-foi-feita/,falso,2018-09-05 07:00:00,,"['Fernando Haddad', 'Luiz Inácio Lula da Silva', 'Votação', 'Jair Bolsonaro', 'Geraldo Alckmin']"
Mulher diz que sente vergonha por ter votado em Lula,Aos Fatos,https://www.aosfatos.org/noticias/video-eleitora-arrependida-governador-am-nao-lula/,falso,2023-02-15 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRFfAP0zP-JxtUVUz2_iZ-myBhUW2I83b5pd3kisDvueDrWi1DF,"['Luiz Inácio Lula da Silva', 'Votação', 'Mulher', 'Vergonha']"
"Bolsonaro teve 57 milhões de votos, mas o BOZO teve 170 milhões de inscritos para receber os 600 reais. Não é fofa a resistência?",Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-170-milhoes-de-pessoas-se-inscreveram-para-o-auxilio-emergencial/,falso,2020-05-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRBOIBmc8W_TFyz7fsbIQOW7sOZluUp8k_WkQ7I6qULOnPMkM_R,"['Jair Bolsonaro', 'Votação']"
Foto mostra cédulas com votos em Donald Trump enterradas no Arizona,Aos Fatos,https://www.aosfatos.org/noticias/cedulas-enterradas-no-arizona-nao-estavam-preenchidas-e-foram-devolvidas-aos-eleitores/,falso,2020-11-05 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkvl7dv7iGg50pzbp1Si5RZNgFJHzjIO-nWmmhVa01Qib-OUD3,"['Votação', 'Cédula eleitoral', 'Donald Trump', 'Arizona', 'Fotografia']"
Relatório mostra que Bolsonaro teve 51% dos votos no segundo turno,Aos Fatos,https://www.aosfatos.org/noticias/falso-bolsonaro-51-segundo-turno/,falso,2022-11-23 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSyl-hPu6XDwMAvJ0g5-r0bcT7CN6GzOQjwhCGxOTmMQAPlwTof,"['Jair Bolsonaro', 'Votação', 'Relatório']"
Wisconsin tem mais votos computados do que eleitores registrados.,AFP Checamos,https://checamos.afp.com/os-dados-utilizados-para-acusar-uma-fraude-em-wisconsin-nas-presidenciais-dos-eua-sao-de-2018,Falso,2020-11-05 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRoRkqCs4CHydXbDYboxOOqApCGShpfiTLOCWfvMrKh0kK55ulF,"['Wisconsin', 'Eleição', 'Votação']"
"O Google lança uma votação para lançar o nome ""Israel"" ou ""Palestina"" em seu mapa no Google Earth",AFP Checamos,https://checamos.afp.com/google-nao-fez-uma-pesquisa-para-decidir-entre-os-termos-palestina-ou-israel-no-earth,Falso,2021-06-17 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTd6vb6f4mh2E3wwLdstUbhq9Le_EybWJ5yhBjmdAWIbKL3w0V0,"['Israel', 'Google', 'Votação']"
Dispositivo chupa-cabra muda votos registrados na urna eletrônica,AFP Checamos,https://checamos.afp.com/doc.afp.com.32AL29D,Falso,2022-05-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3G0Q94e5UTQ-BsPk3a_DcuSa7Pzr0OvhdQuGy12NZJtcdCEne,"['Máquina de votação', 'Urna eleitoral', 'Votação', 'Chupacabra', 'Eletrônica', 'Cabra']"
