Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
Funcionário do sistema eleitoral da Venezuela publicou foto que mostra derrota de Maduro,Estadão,https://www.estadao.com.br/estadao-verifica/foto-graficos-derrota-maduro-funcionario-enganoso/,Enganoso,2024-07-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQsgpG0tojtC_ilH-UDxjmV0lZ_v7s6Gvoh1KjqVdgsdnlyxO0m,"['Venezuela', 'Nicolás Maduro', 'Eleição', 'Fotografia', 'Funcionário', 'Sistema eleitoral do Brasil']"
Vídeo mostra muçulmanos comemorando nas ruas da França a vitória da esquerda nas eleições parlamentares,Aos Fatos,https://www.aosfatos.org/noticias/video-muculmanos-feriado-russia-nao-esquerda-franca/,falso,2024-07-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQcIVClz37PpFlyvxs7LAEjcB1dYEsiB6YYUnsRjL964skLxPKr,"['França', 'Esquerda', 'Vídeo', 'Eleição', 'Islã', 'Eleição parlamentar', 'Rua', 'Parlamento']"
"Países que fizeram a eleição com cédula de papel ou urnas com voto impresso, como Paraguai, Uruguai, Equador e Argentina, tiveram derrota da esquerda",Estadão,https://www.estadao.com.br/estadao-verifica/voto-impresso-direita-esquerda-falso/,Falso,2024-06-21 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxLQo3SVz8isn-NkR8FYANGo53aMOT3HbyfD-GypjFyqOa8f0r,"['Comprovante de votação verificado pelo eleitor', 'Votação', 'Eleição', 'Esquerda', 'Urna eleitoral', 'País', 'Uruguai', 'Paraguai', 'Papel']"
"Barroso disse que ""eleição não se vence, se toma""",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/barroso-reproduzia-relato-de-senador-quando-disse-que-eleicao-em-roraima-nao-se-ganha-se-toma/,"Enganoso: Frase foi retirada do contexto original. Barroso repetia palavras de senador, que se referia ao cenário de Roraima antes do voto eletrônico.",2024-05-02 07:00:00,,"['Luís Roberto Barroso', 'Eleição']"
"Ministro do STF Luís Roberto Barroso diz que “eleição não se vence, se toma”.",UOL Notícias,https://noticias.uol.com.br/comprova/ultimas-noticias/2024/05/02/barroso-reproduzia-relato-de-senador-quando-falou-sobre-eleicao-em-roraima.htm,Enganoso,2024-05-02 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTRM2Goca2YheKRKuvhaTOxqKeqxCQs_UVpWASN5ldEKDBiuLQv,"['Luís Roberto Barroso', 'Eleição', 'Ministro do Supremo Tribunal Federal do Brasil']"
"Luís Roberto Barroso disse que “eleição não se vence, se toma”.",Estadão,https://www.estadao.com.br/estadao-verifica/barroso-eleicao-nao-se-ganha-se-toma-enganoso/,Enganoso,2024-05-02 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQF3XiAcEsOzX0h5DvfH-nRZPAAoA335SqNIDk0WNJjm8k83giW,"['Luís Roberto Barroso', 'Eleição']"
Paulo Pimenta deixou escapar que houve fraude e que Lula foi eleito com 39% dos votos,Aos Fatos,https://www.aosfatos.org/noticias/paulo-pimenta-lula-votos-2022/,não_é_bem_assim,2024-02-16 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ4OwXWtd67j4xvcQMVaBE6KQW0xTrDz7VfcA3n4_6UtPNc53cP,"['Luiz Inácio Lula da Silva', 'Paulo Pimenta', 'Votação', 'Eleição', 'Fraude']"
"Postagens reproduz uma imagem de postagem de Lula sobre o resultado da eleição na Argentina com uma suposta resposta de Javier Milei com o texto: Lula ladrón, tu lugar está en la prisión",Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falsa-postagem-que-mostra-javier-milei-chamando-lula-de-ladrao-apos-eleicao-na-argentina/,"Falso: É uma montagem a imagem que mostra uma suposta interação online entre o presidente Lula e Javier Milei, recém-eleito na Argentina.",2023-11-23 08:00:00,,"['Javier Milei', 'Luiz Inácio Lula da Silva', 'Argentina', 'Eleição', 'Imagem', 'Texto', 'Resultado']"
Jornalistas da GloboNews falam que o STF estava mancomunado com Lula,Estadão,https://www.estadao.com.br/estadao-verifica/video-descontextualiza-falas-de-jornalistas-para-sugerir-que-stf-interferiu-na-eleicao-de-lula/,Fora de contexto,2023-11-27 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ4JoAqwxFL1QBX6insyU0MJDTi43194dsfakRsc_IgCFkcdhiv,"['Luiz Inácio Lula da Silva', 'Supremo Tribunal Federal', 'Jornalista', 'GloboNews']"
PL vai pedir anulação das eleições de 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.33YA27K,Sem contexto,2023-10-17 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTvqSEnjbuxpUCfVDBQffAsVjsFspJ7br6F2lFxwEc_ntrIgTCe,"['Eleição', 'Partido Liberal', '2022', 'Eleições presidenciais brasileiras, 2022']"
Prefeitura Belo Horizonte anula eleição para Conselho Tutelar por irregularidades em urnas eletrônicas do TSE,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/10/17/eleicao-para-conselho-tutelar-em-bh-nao-utilizou-urnas-da-justica-eleitoral.htm,Distorcido,2023-10-17 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRcq27ZmlbDHxZ2ZNUB-dJJ4kM_B-d-n2BcMUYpmrLig7U-0_Qq,"['Eleição', 'Urna eleitoral', 'Conselho Tutelar', 'Tribunal Superior Eleitoral', 'Urna eletrônica', 'Belo Horizonte', 'Prefeito no Brasil', 'Prefeitura de Belo Horizonte']"
Prefeitura de Belo Horizonte anula eleição para Conselho Tutelar por irregularidades em urnas eletrônicas.,Estadão,https://www.estadao.com.br/estadao-verifica/falso-eleicao-conselho-tutelar-bh-usado-urnas-eletronicas-tse/,Falso,2023-10-12 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQmiR8xr-Cc73Th8Ih4p718Q3QFi8kQDPuKfswso7Bz5zGH5u5r,"['Urna eletrônica', 'Conselho Tutelar', 'Eleição', 'Urna eleitoral', 'Belo Horizonte', 'Prefeito no Brasil', 'Prefeitura de Belo Horizonte']"
PT faz trambique em eleições em Diadema,Estadão,https://www.estadao.com.br/estadao-verifica/pt-trambique-eleicao-conselho-tutelar-diadema/,Enganoso,2023-10-09 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ7tjZ-MAHJqoLjWaa-Qxel7j_96crHbwIfUJC9Xk6O6cWA5shf,"['Eleição', 'Diadema', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores']"
Código-fonte das urnas será aberto por conta de eleição do Conselho Tutelar,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/abertura-do-codigo-fonte-das-urnas-e-padrao-e-nao-tem-relacao-com-escolha-de-conselhos-tutelares/,Enganoso: Não é verdade que o TSE tenha mandado abrir o código-fonte das urnas eletrônicas por causa das eleições do Conselho Tutelar.,2023-10-06 07:00:00,,"['Eleição', 'Urna eleitoral', 'Conselho Tutelar', 'Código-fonte']"
Ministro Silvio Almeida quer cancelar a eleição do conselho tutelar,Aos Fatos,https://www.aosfatos.org/noticias/falso-ministerio-direitos-humanos-cancelar-eleicao-conselhos-tutelares/,falso,2023-10-04 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR_IpYTp5q5Mesl6r4vzOmX2_BhDs7RXBp-kkBkMd6qTQlTs9uc,"['Eleição', 'Silvio Luiz de Almeida', 'Ministro']"
"Vídeos e publicações de deputados federais afirmam que o governo de Luiz Inácio Lula da Silva (PT) teria decretado a instalação de banheiros unissex em escolas e instituições de ensino de todo o Brasil, incluindo para menores de idade. Nas postagens, utiliza-se também uma frase dita pelo presidente durante a campanha eleitoral de 2022, de que a ideia de banheiro unissex teria “saído da cabeça de satanás”. Um dos autores dos posts ainda coloca que “Lula quer que sua filhinha entre no mesmo banheiro com um marmanjo de 40 anos”.",Folha - UOL,https://www1.folha.uol.com.br/poder/2023/09/lula-nao-instituiu-banheiro-unissex-nas-escolas.shtml,Contextualizando,2023-09-29 07:00:00,,"['Banheiro neutro', 'Luiz Inácio Lula da Silva', 'Unissex', 'Brasil', 'Eleição', 'Deputado Federal do Brasil', 'Deputado']"
"Hackers quebraram o código-fonte e descobriram que Jair Bolsonaro venceu as eleições com 73,5% dos votos",Estadão,https://www.estadao.com.br/estadao-verifica/nao-hackers-nao-quebraram-codigo-fonte-das-urnas-nem-revelaram-vitoria-de-bolsonaro/,Falso,2023-09-13 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFk-9m5EM1sYrd41CDHU-2wK4LUEMVR8IcattlZ1-p8Un5OGsE,"['Jair Bolsonaro', 'Código-fonte', 'Eleição', 'Votação', 'Hacker']"
"Trecho de vídeo, retirado de contexto, em que Ciro Gomes afirma que o “Brasil está na iminência de sofrer a maior fraude eleitoral”. A publicação voltou a circular nas redes sociais no dia 24 de julho, em postagens com a afirmação “Ciro avisou”, sugerindo desconfiança em relação aos resultados do processo eleitoral brasileiro.",Folha - UOL,https://www1.folha.uol.com.br/poder/2023/07/fala-de-ciro-sobre-fraude-na-eleicao-era-critica-a-lula-e-bolsonaro-e-nao-denuncia-contra-sistema-eleitoral.shtml,Enganoso,2023-07-27 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaFn0-kjv8YdoP65Qf4i5leN8iekdNGYtNg4WpFfbXI28ThKUg,"['Ciro Gomes', 'Eleição', 'Fraude eleitoral', 'Fraude', 'Brasil', 'Julho']"
Grampo com Alexandre de Moraes mostra como Lula venceu as eleições,Estadão,https://www.estadao.com.br/estadao-verifica/lula-desembargador-liberdade-eleicao/,Enganoso,2023-07-19 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRu-Ldt9dt26O4f_3l0WlO4aVwDVsjqS4xAxQ_TpEgyv6Or6l34,"['Alexandre de Moraes', 'Luiz Inácio Lula da Silva', 'Eleição']"
"""O pessoal se sensibilizou e os números são impressionantes"", diz homem ao mostrar dados de doações de campanha eleitoral como se fossem Pix para Bolsonaro",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2023/06/28/site-do-tse-mostra-doacoes-de-campanha-eleitoral-nao-de-pix-de-bolsonaro.htm,Falso,2023-06-28 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTHXRfSS0EqU1YELl7VBPYt8EfOb5rqC8FdURwlWRbjP4yMLtpv,"['Jair Bolsonaro', 'PIX', 'Campanha eleitoral', 'Eleição', 'Doação', 'Número', 'Dados', 'Homem']"
"""Bolsonaro venceu as eleições do Brasil com 73,5% dos votos"".",Observador,https://observador.pt/factchecks/fact-check-resultado-real-das-eleicoes-brasileiras-da-735-dos-votos-a-jair-bolsonaro/,Errado,2022-12-29 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSPoSTekUtgc_77fQoKLZVgRXrfRC2VlIfGvKU-4cRTmZlv5x96,"['Jair Bolsonaro', 'Eleição', 'Votação', 'Eleições no Brasil', 'Brasil']"
"Ninguém pode ser preso no dia da eleição, apenas quem usar celular na cabine de votação",AFP Checamos,https://checamos.afp.com/doc.afp.com.32JZ2UN,Falso,2022-09-23 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQLqXQ4QQmaITolqYsPynQHvzWTmivd6vi9UY6IAuVUHdvuPpxh,"['Eleição', 'Dia da eleição', 'Votação', 'Telefone celular', 'Dia', 'Prisão']"
Bolsonaro venceu as Eleições de 2022 na Nova Zelândia,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-possivel-afirmar-que-bolsonaro-venceu-na-nova-zelandia-em-2022/,falso,2022-10-02 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQ-qhiPYsWRmi0IIhqWFZ12cJFvMO4Obn7TrwERcK13YOmKyhVB,"['Jair Bolsonaro', 'Eleição', '2022', 'Eleições presidenciais brasileiras, 2022', 'Nova Zelândia']"
"afirmação de que a ministra Cármen Lúcia, do Tribunal Superior Eleitoral (TSE), determinou a retirada dos outdoors de apoio ao presidente Jair Bolsonaro (PL) das ruas do Distrito Federal.",Metrópoles,https://www.metropoles.com/distrito-federal/eleicoes-2022-df/e-verdadeiro-que-ministra-mandou-retirar-outdoors-pro-bolsonaro-do-df,Verdadeiro,2022-09-30 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcR7SkKM8u0SYjshvmxzPJslJjpU8qMvV5IISA-N9UPpcOnvJF0V,"['Cármen Lúcia Antunes Rocha', 'Jair Bolsonaro', 'Tribunal Superior Eleitoral', 'Eleição', 'Ministro', 'Presidente', 'Brasília', 'Partido Liberal', 'Tribunal']"
Haddad fica em segundo lugar na eleição para síndico de prédio e culpa grupos de WhatsApp,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-haddad-tenha-perdido-eleicao-para-sindico-de-condominio/,falso,2020-08-11 07:00:00,,"['Fernando Haddad', 'Síndico', 'Eleição', 'Edifício', 'WhatsApp']"
Estado da Pensilvânia declarou fraude nas eleições presidenciais dos EUA,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-pensilvania-tenha-confirmado-fraude-nas-eleicoes-presidenciais-dos-eua/,falso,2020-11-30 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSaz2tlJ1bXcWSS9yl2lqJ34zVgz4ATqVbMs8hPO9B1Jcjn2fRd,"['Eleição', 'Eleições presidenciais', 'Pensilvânia', 'Estados Unidos', 'Presidente', 'Fraude']"
"Empire State, em Nova York, homenageou eleição de Bolsonaro com cores da bandeira brasileira",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/11/06/predio-empire-state-nos-eua-nao-fez-homenagem-a-bolsonaro-apos-a-eleicao.htm,Falso,2018-11-06 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSdjDO_Py34veHGV8U8yQWXbNWmmJ1qwW0CecNeybSiZV6XkPmT,"['Jair Bolsonaro', 'Empire State Building', 'Nova Iorque', 'Eleição', 'Cor', 'Brasil', 'Bandeira']"
G1 noticia que Lula disse que nem Deus tira a eleição dele,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-disse-que-nem-deus-tira-essa-eleicao-dele/,falso,2022-10-05 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcR6WFxCfWpH1aVTXlTuGUMwYW2Ht2uv8HhQZCwaCBoIB1M87Kut,"['Luiz Inácio Lula da Silva', 'Eleição', 'Notícia', 'Deus', 'g1']"
É impossível fazer uma auditoria em eleições aqui no Brasil.,Aos Fatos,https://www.aosfatos.org/noticias/bolsonaro-usa-encontro-com-embaixadores-para-repetir-informacoes-falsas-sobre-eleicao/,falso,2022-07-18 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSVvLHAowPUZmHdrASuGNeKWZbglpWXbXcBl2mUjhvUTm_isCLv,"['Eleição', 'Brasil', 'Auditoria']"
Eleições com urna eletrônica não são limpas,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2021/07/08/eleicoes-brasil-fraude.htm,Falso,2021-07-08 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTFsSJtmz6PKZgl-QzjoQ330n59c0cz_7Lotx_JmyYKMW33klmz,"['Eleição', 'Urna eleitoral', 'Máquina de votação', 'Eletrônica']"
Lula disse que vai censurar padres e pastores se for eleito presidente,Aos Fatos,https://www.aosfatos.org/noticias/e-falso-que-lula-disse-que-vai-censurar-padres-e-pastores-se-for-eleito-presidente/,falso,2022-01-04 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRjuBE7kkHaVl5gWGQcREgh1RweKhVbPrPxcKvyHLOoY9gaFmYE,"['Luiz Inácio Lula da Silva', 'Presidente', 'Eleição', 'Censura']"
Falta de manutenção em urnas eletrônicas durante a pandemia levou a cortes e agrupamento de seções eleitorais,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2020/10/28/secao-eleitoral-mudanca-urnas.htm,Falso,2020-10-28 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTKDtAFBfWkLy8kLhHJUSkB2uD73-z6fs_8IAcKJ9cG8dTDsNbn,"['Eleição', 'Urna eleitoral', 'Urna eletrônica']"
Títulos eleitorais são encontrados no lixo e explicam vitória do PT,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/11/22/titulos-descartados-no-ceara.htm,Insustentável,2022-11-22 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRFbF_K9zGazjdyCTyB4PLhQIklKbU5gZcqUeWeI8OiwmR_EdyO,"['Eleição', 'Partido dos Trabalhadores', 'Partido dos Trabalhadores', 'Resíduo sólido']"
Forças Armadas dizem que só haverá eleições em 2022 com voto impresso,Aos Fatos,https://www.aosfatos.org/noticias/antigo-video-braga-netto-eleicoes-voto-impresso/,distorcido,2022-02-17 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQbup_KQ_PZL12A-yoE_bVm_SgeP9xxvSH0BKtuw4GP1gXISWzB,"['Eleição', 'Comprovante de votação verificado pelo eleitor', 'Votação', 'Eleições presidenciais brasileiras, 2022', '2022', 'Forças armadas']"
Maior número de votos para presidente em Uberaba é indício de fraude eleitoral,Aos Fatos,https://www.aosfatos.org/noticias/voto-em-transito-explica-numero-maior-de-eleitores-em-macapa-e-uberaba-mg-nao-fraude/,falso,2022-10-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRK5o9P74-LTS8Up-Fn7bRlXmewdf5VrLmTYt898lnZOwVxdLZe,"['Votação', 'Eleição', 'Presidente', 'Fraude eleitoral', 'Fraude', 'Uberaba', 'Número', 'indício']"
"Bolsonaro foi eleito Personalidade do Ano pela revista ""Time""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2018/12/14/bolsonaro-nao-foi-eleito-personalidade-do-ano-pela-revista-time.htm,Falso,2018-12-14 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQfNAsrZAuzBDNVgcmW1XRUTXCTREaRhGuQmUrqUXP43gjNsBCS,"['Jair Bolsonaro', 'Revista', 'Eleição', 'Personalidade']"
"Em Guarapari-ES um patriota pintou sua casa e o piso da frente com as cores da bandeira do Brasil e, a justiça eleitoral, exigiu que o patriota sob pena de multa, retirasse tudo. Ele foi obrigado a pintar novamente. A censura/DITADURA está latente",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2022/09/30/remocao-de-pintura-pro-bolsonaro-em-es-nao-e-censura-como-diz-video.htm,Falso,2022-09-30 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUqnITUllh59jItbriwsZQp-z9Ubtg7tGPC8_7zYwVoXQcxNz0,"['Censura', 'Espírito Santo', 'Pintura', 'Brasil', 'Tribunal Superior Eleitoral', 'Eleição', 'Cor', 'Multa', 'Guarapari']"
"TRE suspendeu o resultado das eleições no site e no aplicativo, apenas em Queimados!",O GLOBO,https://oglobo.globo.com/fato-ou-fake/e-fake-que-tre-rj-suspendeu-resultado-da-eleicao-em-queimados-24771514,Fake,2020-11-29 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNTmQ7CkmL-m5ZH7uUm71zpXx8UR0I2dnZlad7ZaYEIAknJlYo,"['Eleição', 'Queimados', 'Resultado']"
Luana Piovani diz que a fraude nas eleições presidenciais estará comprovada caso Jair Bolsonaro não seja eleito em primeiro turno e que não gostaria de ter filhos homossexuais.,Projeto Comprova,https://projetocomprova.com.br/publica%C3%A7%C3%B5es/e-falso-que-audio-mostre-luana-piovani-defendendo-jair-bolsonaro/,"FALSO: A atriz negou a autoria da gravação. Nela, uma pessoa diz que acreditaria em urnas fraudadas caso Bolsonaro não fosse eleito em primeiro turno.",2021-07-23 07:00:00,,"['Luana Piovani', 'Jair Bolsonaro', 'Eleição', 'Presidente', 'Eleições presidenciais', 'Fraude', 'Filho', 'Homossexualidade']"
Hackers invadiram o sistema do TSE durante a totalização de votos do primeiro turno das Eleições 2022,Aos Fatos,https://www.aosfatos.org/noticias/falso-hackers-russos-tse/,falso,2022-10-18 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQY2Rb-lDr_HPfW-TcWGyLZ_rCmAlw6YRmU6BZM2Y0DAoBZ3ZF8,"['Tribunal Superior Eleitoral', 'Eleição', 'Votação', 'Hacker', '2022', 'Sistema']"
Ataque hacker ao TSE evidencia violação da segurança do sistema eleitoral.,Aos Fatos,https://www.aosfatos.org/noticias/ataque-hacker-ao-tse-nao-violou-seguranca-do-sistema-das-eleicoes/,distorcido,2020-11-15 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS28DLcyFFutO_i12zgrnCqbST2bge3TG-1h9MJUC-FlRu9Vqvo,"['Tribunal Superior Eleitoral', 'Hacker', 'Eleição', 'Sistema eleitoral do Brasil', 'Evidência']"
Trump venceu as eleições de meio mandato nos EUA em 2022,AFP Checamos,https://checamos.afp.com/doc.afp.com.32N887G,Enganoso,2022-11-09 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSd4la-q7Rcmrz2zMf68Zgs6JdHMKHKzMhe6xMWKDSl2LJFqi_t,"['Donald Trump', 'Eleições de meio de mandato dos Estados Unidos', 'Eleição', 'Estados Unidos', '2022']"
Donald Trump denuncia que a eleição dos Estados Unidos está sendo fraudada,AFP Checamos,https://checamos.afp.com/donald-trump-e-sua-denuncia-de-que-eleicao-dos-eua-esta-sendo-fraudada,Checamos,2020-11-06 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTsiKo4fa9y_yP3sQTU6KeHMzzQ6tU5MSLEaPaKgW1t5xxmoEhN,"['Donald Trump', 'Eleição', 'Estados Unidos', 'Fraude']"
Investigação da PF descobre que Bolsonaro ganhou no primeiro turno das eleições com 78% dos votos.,Aos Fatos,https://www.aosfatos.org/noticias/nao-e-verdade-que-pf-descobriu-que-bolsonaro-venceu-eleicoes-de-2018-no-primeiro-turno/,falso,2020-08-03 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcQytddkQOXSc33Hein-ivu6tLEbIgMXlDMIjZ2jLqvlYBYewAbO,"['Jair Bolsonaro', 'Eleição', 'Polícia Federal', 'Votação', 'Departamento de Polícia Federal', 'Pesquisa']"
